IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP31;IP_PROP32;IP_PROP33;IP_PROP34;IC_GROUP0;IC_GROUP1;IC_GROUP2
70;Настенный перекидной календарь Металл Проект;351;Y;11.11.2013 13:32:25;;/upload/iblock/c6a/c6ae792bc21352c786ae36ee4730d0af.jpg;"Формат А2, обложка - 200г/м&sup2;, блок – 170г/м&sup2;, подложка. Пакет – мелованный односторонний картон 270г/м&sup2;, матовая ламинация, вырубка.";html;;;html;nastennyy-perekidnoy-kalendar-metall-proekt;500;;Настенный перекидной календарь Металл Проект;Настенный перекидной календарь Металл Проект Горизонтальный настенный перекидной календарь;Настенный перекидной календарь Металл Проект;;Календари;Настенные;
71;Настенный перекидной календарь Новый Диалог;352;Y;11.11.2013 13:33:10;;/upload/iblock/1cf/1cf82407e63ad95a57f65271e2d9f4b0.jpg;"Формат – А3, обложка – мелованная бумага 200г/м&sup2;, блок – мелованная бумага 170г/м&sup2;, навивка по короткой стороне";html;;;html;nastennyy-perekidnoy-kalendar-novyy-dialog;500;;Настенный перекидной календарь Новый Диалог;Настенный перекидной календарь Новый Диалог Вертикальный настенный перекидной календарь;Настенный перекидной календарь Новый Диалог;;Календари;Настенные;
73;Настенный перекидной календарь РОСАТОМ;354;Y;11.11.2013 13:34:25;;/upload/iblock/562/5628cb3684dad42ff7ebd848ff442dff.jpg;"Мелованная бумага 200г/м&sup2;, офсетный матовый лак, сложная внутренняя перфорация, индивидуальная упаковка в прозрачный конверт";html;/upload/iblock/f60/f60e29e58a21703f6503b3e59ddb50be.jpg;;html;nastennyy-perekidnoy-kalendar-rosatom;500;;Настенный перекидной календарь РОСАТОМ;Настенный перекидной календарь РОСАТОМ Горизонтальный настенный перекидной календарь;Настенный перекидной календарь РОСАТОМ;/upload/iblock/177/1773175deab5e62cae3f57d1a038c17b.jpg;Календари;Настенные;
72;Настенный перекидной календарь Сколково;353;Y;11.11.2013 13:33:38;;/upload/iblock/64a/64ae3b1112176162e92ab5bc60d9aac5.jpg;"Календарь горизонтальный настенный, формат А2, блок + обложка – мелованная бумага 200г/м&sup2;, пакет – картон односторонний мелованный, вырубка, шелкография и конгрев логотипа";html;;;html;nastennyy-perekidnoy-kalendar-skolkovo;500;;;Компания СловоДело печатает настенные перекидные календари Сколково;;;Календари;Настенные;
68;Настенный перекидной календарь «Совфрахт»;349;Y;11.11.2013 13:31:12;;/upload/iblock/002/002cfb6db55d726a4fd3bee0c1bf5b1f.jpg;"Формат А3, обложка &ndash; дизайнерская бумага, шелкография серебром. блок - мелованная бумага 170г/м&sup2;.";html;/upload/iblock/1d3/1d31d596002d108d257ebfdddec9e534.jpg;;html;nastennyy-perekidnoy-kalendar-sovfrakht;500;;Настенный перекидной календарь «Совфрахт»;Настенный перекидной календарь «Совфрахт» Вертикальный настенный перекидной календарь;Настенный перекидной календарь «Совфрахт»;/upload/iblock/658/658854907ce00207a7d4436eb19b2c1d.jpg;Календари;Настенные;
68;Настенный перекидной календарь «Совфрахт»;349;Y;11.11.2013 13:31:12;;/upload/iblock/002/002cfb6db55d726a4fd3bee0c1bf5b1f.jpg;"Формат А3, обложка &ndash; дизайнерская бумага, шелкография серебром. блок - мелованная бумага 170г/м&sup2;.";html;/upload/iblock/1d3/1d31d596002d108d257ebfdddec9e534.jpg;;html;nastennyy-perekidnoy-kalendar-sovfrakht;500;;Настенный перекидной календарь «Совфрахт»;Настенный перекидной календарь «Совфрахт» Вертикальный настенный перекидной календарь;Настенный перекидной календарь «Совфрахт»;/upload/iblock/a7e/a7e4a607457f9b51d07d6cfcc9af6c40.jpg;Календари;Настенные;
51;Настольный календарь-домик ПТА;332;Y;11.11.2013 13:14:42;;/upload/iblock/170/1707b7d6b3ecb7c7dce8693415584dd5.jpg;"Мелованный картон 270г/м&sup2;, вырубка";html;;;html;nastolnyy-kalendar-domik-pta;500;;;Компания СловоДело предоставляет услугу по печати настольных календарей домиков ПТА;;;Календари;Настольные домики;
629;Настольный календарь Газпром;629;Y;;;/upload/iblock/f30/f3010c63b48b4ab4b92991abc15252d6.jpg;Календарь выполнен из дизайнерской бумаги с различными способами печати, такие как офсетная, шелкографическая, а так же тиснением и вырубкой.;text;/upload/iblock/7f2/7f2513302b9b72f5f84f73192b2bb204.jpg;Календарь выполнен из дизайнерской бумаги с различными способами печати, такие как офсетная, шелкографическая, а так же тиснением и вырубкой.;text;nastolnyy-kalendar-gazprom;500;;Настольный календарь Газпром;Настольный календарь Газпром Календарь настольный домик;Настольный календарь Газпром;;Календари;Настольные домики;
630;НАСТОЛЬНЫЙ КАЛЕНДАРЬ-ПЛАНИНГ ГАЗПРОМ;630;Y;;;/upload/iblock/d30/d309a1a24582c94aba166bf26c3fcac3.jpg;Календарь выполнен в виде домика и планинга, основа 7Б, лайнер из дизайнерской бумаги, вырубка, офсетная печать, УФ-лак.;text;/upload/iblock/5f3/5f3d6552535d32e581c56e7f23fe4789.jpg;Календарь выполнен в виде домика и планинга, основа 7Б, лайнер из дизайнерской бумаги, вырубка, офсетная печать, УФ-лак.;text;nastolnyy-kalendar-planing-gazprom;500;;;;;;Календари;Настольные домики;
631;Настольный календарь WestCall;631;Y;;;/upload/iblock/cfa/cfa3d15dad3b57707d9b072453be8a33.jpg;Основа этого календаря из плотной дизайнерской бумаги, блог выполнен на мелованной с офсетной печатью и УФ-лаком.;text;/upload/iblock/8a4/8a41032b7d4843e518835c9c8530905b.jpg;Основа этого календаря из плотной дизайнерской бумаги, блог выполнен на мелованной с офсетной печатью и УФ-лаком.;text;nastolnyy-kalendar-westcall;500;;Настольный календарь WestCall;Настольный календарь WestCall Календарь настольный домик;Настольный календарь WestCall;;Календари;Настольные домики;
632;Настольный календарь WestCall;632;Y;;;/upload/iblock/f0e/f0e5fcb1ff3e9caf09d7d3d756902606.jpg;Основа этого календаря из плотной дизайнерской бумаги, блог выполнен на мелованной с офсетной печатью и УФ-лаком.;text;/upload/iblock/fbe/fbe95726abdf852562c8fbc2252bb8c1.jpg;Основа этого календаря из плотной дизайнерской бумаги, блог выполнен на мелованной с офсетной печатью и УФ-лаком.;text;nastolnyy-kalendar-westcall;500;;;;;;Календари;Настольные домики;
46;Настольный перекидной календарь Ancor;327;Y;11.11.2013 13:09:14;;/upload/iblock/546/546660293ae13177d4b46697b7469fa0.jpg;" Мелованная бумага 200гр/м&sup2; (блок), подложка мелованный односторонний картон 270гр/м&sup2;, вырубка.";html;/upload/iblock/1e8/1e8ff1def31d9aba8a355588fe34a1ba.jpg;;html;nastolnyy-perekidnoy-kalendar-ancor;500;;Настольный перекидной календарь Ancor;Настольный перекидной календарь Ancor Календарь настольный домик;Настольный перекидной календарь Ancor;/upload/iblock/69b/69b8b683046d202d757a4f37d724b09a.jpg;Календари;Настольные домики;
56;Настольный перекидной календарь-домик Банк Зенит;337;Y;11.11.2013 13:18:02;;/upload/iblock/183/1830cee15db6c33b2d2bbe2b28146bd3.jpg;"Подставка &ndash; мелованный односторонний картон 270г/м&sup2; с печатным рекламным полем, блок – 200г/м мелованная бумага";html;/upload/iblock/c9c/c9cf721fbe8ce415ee3576853e70d137.jpg;;html;nastolnyy-perekidnoy-kalendar-domik-bank-zenit;500;;Настольный перекидной календарь-домик Банк Зенит;Настольный перекидной календарь-домик Банк Зенит;Настольный перекидной календарь-домик Банк Зенит;/upload/iblock/d9c/d9c9661c33252f43ab09429b06054389.jpg;Календари;Настольные домики;
47;Настольный перекидной календарь-домик Case;328;Y;11.11.2013 13:10:50;;/upload/iblock/27a/27ac8da55044ce12e95524e45d8cb2bc.jpg;"Подложка с рекламным полем, блок &ndash; 170гр мелованная бумага, 4+4, УФ-лак. Белая пружина";html;/upload/iblock/789/7891e740803aab0ab948765e2ea21ca4.jpg;;html;nastolnyy-perekidnoy-kalendar-domik-case;500;;Настольный перекидной календарь-домик Case;Настольный перекидной календарь-домик Case;Настольный перекидной календарь-домик Case;/upload/iblock/fe4/fe4db3ca7f9bcb2ec912490a3948bcdd.jpg;Календари;Настольные домики;
